,Unnamed: 0,brand,product,shade_name,hex_code,lightness,imgSrc,retailer,url
2408,2857,jane iredale,Liquid Minerals A Foundation,warm silk,#EBC0A0,0.774509804,https://images.ulta.com/is/image/Ulta/2544969sw?$50px$,Ulta,https://www.ulta.com/liquid-minerals-a-foundation?productId=pimprod2004085
2409,2858,jane iredale,Liquid Minerals A Foundation,radiant,#ECCCB3,0.81372549,https://images.ulta.com/is/image/Ulta/2544967sw?$50px$,Ulta,https://www.ulta.com/liquid-minerals-a-foundation?productId=pimprod2004085
2410,2859,jane iredale,Liquid Minerals A Foundation,light beige,#EACFB9,0.821568627,https://images.ulta.com/is/image/Ulta/2544988sw?$50px$,Ulta,https://www.ulta.com/liquid-minerals-a-foundation?productId=pimprod2004085
2411,2860,jane iredale,Liquid Minerals A Foundation,satin,#EACBB7,0.817647059,https://images.ulta.com/is/image/Ulta/2545114sw?$50px$,Ulta,https://www.ulta.com/liquid-minerals-a-foundation?productId=pimprod2004085
2412,2861,jane iredale,Liquid Minerals A Foundation,amber,#E9C7AE,0.798039216,https://images.ulta.com/is/image/Ulta/2544968sw?$50px$,Ulta,https://www.ulta.com/liquid-minerals-a-foundation?productId=pimprod2004085
2413,2862,jane iredale,Liquid Minerals A Foundation,warm sienna,#EBC89E,0.770588235,https://images.ulta.com/is/image/Ulta/2544963sw?$50px$,Ulta,https://www.ulta.com/liquid-minerals-a-foundation?productId=pimprod2004085
2414,2863,jane iredale,Liquid Minerals A Foundation,natural,#EDD1BA,0.829411765,https://images.ulta.com/is/image/Ulta/2544965sw?$50px$,Ulta,https://www.ulta.com/liquid-minerals-a-foundation?productId=pimprod2004085
2415,2864,jane iredale,Liquid Minerals A Foundation,suntan,#E8B99F,0.766666667,https://images.ulta.com/is/image/Ulta/2544970sw?$50px$,Ulta,https://www.ulta.com/liquid-minerals-a-foundation?productId=pimprod2004085
2416,2865,jane iredale,Liquid Minerals A Foundation,honey bronze,#CE9E70,0.623529412,https://images.ulta.com/is/image/Ulta/2544971sw?$50px$,Ulta,https://www.ulta.com/liquid-minerals-a-foundation?productId=pimprod2004085
2417,2866,jane iredale,Liquid Minerals A Foundation,latte,#DFAB79,0.674509804,https://images.ulta.com/is/image/Ulta/2544962sw?$50px$,Ulta,https://www.ulta.com/liquid-minerals-a-foundation?productId=pimprod2004085
2418,2867,jane iredale,Liquid Minerals A Foundation,caramel,#E9B58C,0.731372549,https://images.ulta.com/is/image/Ulta/2544972sw?$50px$,Ulta,https://www.ulta.com/liquid-minerals-a-foundation?productId=pimprod2004085
2419,2868,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,golden honey,#BE855F,0.558823529,https://images.ulta.com/is/image/Ulta/2547535sw?$tn$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2420,2869,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,pale,#FBD3AF,0.835294118,https://images.ulta.com/is/image/Ulta/2547538sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2421,2870,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,light porcelain,#F9DCD3,0.901960784,https://images.ulta.com/is/image/Ulta/2546616sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2422,2871,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,fair,#F0CEB3,0.821568627,https://images.ulta.com/is/image/Ulta/2547539sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2423,2872,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,alabaster,#DAB69C,0.733333333,https://images.ulta.com/is/image/Ulta/2547540sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2424,2873,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,porcelain,#D8B5A0,0.737254902,https://images.ulta.com/is/image/Ulta/2546596sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2425,2874,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,light ivory,#ECC5A8,0.792156863,https://images.ulta.com/is/image/Ulta/2547544sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2426,2875,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,light,#E2B49A,0.745098039,https://images.ulta.com/is/image/Ulta/2546597sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2427,2876,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,vanilla,#E5B798,0.747058824,https://images.ulta.com/is/image/Ulta/2546600sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2428,2877,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,warm vanilla,#DAB28D,0.703921569,https://images.ulta.com/is/image/Ulta/2546623sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2429,2878,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,nude,#D4B28D,0.692156863,https://images.ulta.com/is/image/Ulta/2546628sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2430,2879,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,natural,#D9A381,0.678431373,https://images.ulta.com/is/image/Ulta/2546598sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2431,2880,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,soft beige,#D39C7E,0.660784314,https://images.ulta.com/is/image/Ulta/2546624sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2432,2881,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,true beige,#DBA778,0.664705882,https://images.ulta.com/is/image/Ulta/2546599sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2433,2882,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,medium olive,#CB9A79,0.635294118,https://images.ulta.com/is/image/Ulta/2546604sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2434,2883,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,buff,#CA9E79,0.633333333,https://images.ulta.com/is/image/Ulta/2546613sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2435,2884,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,neutral buff,#CF956D,0.619607843,https://images.ulta.com/is/image/Ulta/2546608sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2436,2885,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,medium buff,#E3B9A7,0.77254902,https://images.ulta.com/is/image/Ulta/2546602sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2437,2886,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,beige,#C2956B,0.590196078,https://images.ulta.com/is/image/Ulta/2546611sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2438,2887,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,classic tan,#C29172,0.603921569,https://images.ulta.com/is/image/Ulta/2546603sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2439,2888,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,camel,#BF8A65,0.57254902,https://images.ulta.com/is/image/Ulta/2547546sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2440,2889,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,neutral tan,#B9845E,0.547058824,https://images.ulta.com/is/image/Ulta/2546630sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2441,2890,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,golden,#B5845B,0.533333333,https://images.ulta.com/is/image/Ulta/2546634sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2442,2891,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,caramel,#B38764,0.547058824,https://images.ulta.com/is/image/Ulta/2546609sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2443,2892,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,almond,#A8693E,0.450980392,https://images.ulta.com/is/image/Ulta/2547536sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2444,2893,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,cinnamon,#B77D55,0.525490196,https://images.ulta.com/is/image/Ulta/2546617sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2445,2894,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,warm carmel,#9A6549,0.445098039,https://images.ulta.com/is/image/Ulta/2547537sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2446,2895,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,honey,#AF7045,0.478431373,https://images.ulta.com/is/image/Ulta/2547534sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2447,2896,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,warm honey,#AA6F4A,0.478431373,https://images.ulta.com/is/image/Ulta/2546606sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2448,2897,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,mahogany,#A16948,0.456862745,https://images.ulta.com/is/image/Ulta/2546612sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2449,2898,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,nutmeg,#A26D45,0.452941176,https://images.ulta.com/is/image/Ulta/2546610sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2450,2899,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,warm mahogany,#8C5833,0.374509804,https://images.ulta.com/is/image/Ulta/2546627sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2451,2900,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,cappuccino,#925D3D,0.405882353,https://images.ulta.com/is/image/Ulta/2546605sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2452,2901,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,sienna,#8D5E3A,0.390196078,https://images.ulta.com/is/image/Ulta/2546620sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2453,2902,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,deep sable,#865F40,0.388235294,https://images.ulta.com/is/image/Ulta/2546619sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2454,2903,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,mocha,#7A4F33,0.339215686,https://images.ulta.com/is/image/Ulta/2546626sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2455,2904,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,deep rich,#6E4633,0.315686275,https://images.ulta.com/is/image/Ulta/2547541sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2456,2905,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,cocoa,#704B31,0.315686275,https://images.ulta.com/is/image/Ulta/2546632sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2457,2906,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,deep cool,#674632,0.3,https://images.ulta.com/is/image/Ulta/2547545sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2458,2907,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,walnut,#653E23,0.266666667,https://images.ulta.com/is/image/Ulta/2546621sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2459,2908,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,warm walnut,#5A382A,0.258823529,https://images.ulta.com/is/image/Ulta/2547548sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2460,2909,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,deep walnut,#653B2A,0.280392157,https://images.ulta.com/is/image/Ulta/2547542sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2461,2910,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,chestnut,#57392B,0.254901961,https://images.ulta.com/is/image/Ulta/2546614sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2462,2911,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,deep espresso,#57352D,0.258823529,https://images.ulta.com/is/image/Ulta/2547547sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2463,2912,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,deep ebony,#513228,0.237254902,https://images.ulta.com/is/image/Ulta/2547543sw?$50px$,Ulta,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994
2464,2913,VDL,Perfect Lasting Foundation,warm ivory,#F3E4D2,0.888235294,https://images.ulta.com/is/image/Ulta/2549064sw?$tn$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2465,2914,VDL,Perfect Lasting Foundation,cool light beige,#F3E3D9,0.901960784,https://images.ulta.com/is/image/Ulta/2549069sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2466,2915,VDL,Perfect Lasting Foundation,warm light beige,#E8D4B7,0.81372549,https://images.ulta.com/is/image/Ulta/2549059sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2467,2916,VDL,Perfect Lasting Foundation,cool undertone,#EAD4B9,0.821568627,https://images.ulta.com/is/image/Ulta/2560244sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2468,2917,VDL,Perfect Lasting Foundation,cool light medium beige,#E4C9B5,0.801960784,https://images.ulta.com/is/image/Ulta/2549070sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2469,2918,VDL,Perfect Lasting Foundation,warm medium beige,#EACDB7,0.817647059,https://images.ulta.com/is/image/Ulta/2549060sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2470,2919,VDL,Perfect Lasting Foundation,cool medium beige,#E7C5AA,0.78627451,https://images.ulta.com/is/image/Ulta/2549071sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2471,2920,VDL,Perfect Lasting Foundation,warm tan,#EECDAC,0.803921569,https://images.ulta.com/is/image/Ulta/2549061sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2472,2921,VDL,Perfect Lasting Foundation,warm undertone,#E0BD9B,0.743137255,https://images.ulta.com/is/image/Ulta/2560246sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2473,2923,VDL,Perfect Lasting Foundation,cool tan,#E4BE94,0.737254902,https://images.ulta.com/is/image/Ulta/2549072sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2474,2924,VDL,Perfect Lasting Foundation,warm deep tan,#CEA078,0.639215686,https://images.ulta.com/is/image/Ulta/2549062sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2475,2926,VDL,Perfect Lasting Foundation,warm rich brown,#C4946D,0.598039216,https://images.ulta.com/is/image/Ulta/2549063sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2476,2927,VDL,Perfect Lasting Foundation,cool deep tan,#DCB189,0.7,https://images.ulta.com/is/image/Ulta/2549073sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2477,2928,VDL,Perfect Lasting Foundation,cool rich brown,#966952,0.454901961,https://images.ulta.com/is/image/Ulta/2549074sw?$50px$,Ulta,https://www.ulta.com/perfect-lasting-foundation?productId=pimprod2006000
2478,2931,ZOEVA,Authentik Skin Natural Luminous Foundation,cnft,#EDC9A4,0.78627451,https://images.ulta.com/is/image/Ulta/2554249sw?$tn$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2479,2932,ZOEVA,Authentik Skin Natural Luminous Foundation,aglow,#F3E6DA,0.903921569,https://images.ulta.com/is/image/Ulta/2553889sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2480,2933,ZOEVA,Authentik Skin Natural Luminous Foundation,amazing,#EACFB9,0.821568627,https://images.ulta.com/is/image/Ulta/2554252sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2481,2934,ZOEVA,Authentik Skin Natural Luminous Foundation,artist,#EAC8A5,0.782352941,https://images.ulta.com/is/image/Ulta/2553958sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2482,2935,ZOEVA,Authentik Skin Natural Luminous Foundation,beautiful,#E1BE9E,0.750980392,https://images.ulta.com/is/image/Ulta/2553892sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2483,2936,ZOEVA,Authentik Skin Natural Luminous Foundation,brave,#E7BD9A,0.754901961,https://images.ulta.com/is/image/Ulta/2553888sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2484,2937,ZOEVA,Authentik Skin Natural Luminous Foundation,bright,#E8BA91,0.739215686,https://images.ulta.com/is/image/Ulta/2554263sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2485,2938,ZOEVA,Authentik Skin Natural Luminous Foundation,brilliant,#E7BA97,0.749019608,https://images.ulta.com/is/image/Ulta/2554269sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2486,2939,ZOEVA,Authentik Skin Natural Luminous Foundation,charismatic,#E5BEA2,0.766666667,https://images.ulta.com/is/image/Ulta/2554267sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2487,2940,ZOEVA,Authentik Skin Natural Luminous Foundation,creative,#E2B590,0.725490196,https://images.ulta.com/is/image/Ulta/2553890sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2488,2941,ZOEVA,Authentik Skin Natural Luminous Foundation,daring,#E9BE97,0.752941176,https://images.ulta.com/is/image/Ulta/2553894sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2489,2942,ZOEVA,Authentik Skin Natural Luminous Foundation,determined,#E7B894,0.743137255,https://images.ulta.com/is/image/Ulta/2553893sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2490,2943,ZOEVA,Authentik Skin Natural Luminous Foundation,energetic,#E9BD95,0.749019608,https://images.ulta.com/is/image/Ulta/2553895sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2491,2944,ZOEVA,Authentik Skin Natural Luminous Foundation,fabulous,#E9B98F,0.737254902,https://images.ulta.com/is/image/Ulta/2554259sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2492,2945,ZOEVA,Authentik Skin Natural Luminous Foundation,faith,#E6B793,0.739215686,https://images.ulta.com/is/image/Ulta/2553896sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2493,2946,ZOEVA,Authentik Skin Natural Luminous Foundation,fearless,#E8B88C,0.729411765,https://images.ulta.com/is/image/Ulta/2554270sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2494,2947,ZOEVA,Authentik Skin Natural Luminous Foundation,freedom,#E1AB7F,0.690196078,https://images.ulta.com/is/image/Ulta/2554264sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2495,2948,ZOEVA,Authentik Skin Natural Luminous Foundation,generous,#E3B284,0.703921569,https://images.ulta.com/is/image/Ulta/2553897sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2496,2949,ZOEVA,Authentik Skin Natural Luminous Foundation,geniune,#E8B37E,0.701960784,https://images.ulta.com/is/image/Ulta/2554271sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2497,2950,ZOEVA,Authentik Skin Natural Luminous Foundation,gifted,#DDA278,0.668627451,https://images.ulta.com/is/image/Ulta/2553900sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2498,2951,ZOEVA,Authentik Skin Natural Luminous Foundation,glorious,#E7A87D,0.698039216,https://images.ulta.com/is/image/Ulta/2554268sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2499,2952,ZOEVA,Authentik Skin Natural Luminous Foundation,grace,#E6A470,0.670588235,https://images.ulta.com/is/image/Ulta/2554272sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2500,2953,ZOEVA,Authentik Skin Natural Luminous Foundation,gratitude,#D99A64,0.621568627,https://images.ulta.com/is/image/Ulta/2553903sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2501,2954,ZOEVA,Authentik Skin Natural Luminous Foundation,happy,#DD985F,0.619607843,https://images.ulta.com/is/image/Ulta/2554231sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2502,2955,ZOEVA,Authentik Skin Natural Luminous Foundation,harmony,#DD985F,0.619607843,https://images.ulta.com/is/image/Ulta/2554273sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2503,2956,ZOEVA,Authentik Skin Natural Luminous Foundation,honest,#D38D53,0.576470588,https://images.ulta.com/is/image/Ulta/2553902sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2504,2957,ZOEVA,Authentik Skin Natural Luminous Foundation,honour,#D28D53,0.574509804,https://images.ulta.com/is/image/Ulta/2553901sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2505,2958,ZOEVA,Authentik Skin Natural Luminous Foundation,intuitive,#DA7F3D,0.547058824,https://images.ulta.com/is/image/Ulta/2554274sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2506,2959,ZOEVA,Authentik Skin Natural Luminous Foundation,joy,#CE7F49,0.547058824,https://images.ulta.com/is/image/Ulta/2553898sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2507,2960,ZOEVA,Authentik Skin Natural Luminous Foundation,kind,#C57341,0.51372549,https://images.ulta.com/is/image/Ulta/2553909sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2508,2961,ZOEVA,Authentik Skin Natural Luminous Foundation,legendary,#CD6D38,0.511764706,https://images.ulta.com/is/image/Ulta/2554232sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2509,2962,ZOEVA,Authentik Skin Natural Luminous Foundation,loveable,#CD6D38,0.511764706,https://images.ulta.com/is/image/Ulta/2554236sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2510,2963,ZOEVA,Authentik Skin Natural Luminous Foundation,magical,#C5692E,0.476470588,https://images.ulta.com/is/image/Ulta/2553899sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2511,2964,ZOEVA,Authentik Skin Natural Luminous Foundation,masterful,#A94D1D,0.388235294,https://images.ulta.com/is/image/Ulta/2554234sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2512,2965,ZOEVA,Authentik Skin Natural Luminous Foundation,original,#AD4A21,0.403921569,https://images.ulta.com/is/image/Ulta/2553904sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2513,2966,ZOEVA,Authentik Skin Natural Luminous Foundation,powerful,#C96B38,0.503921569,https://images.ulta.com/is/image/Ulta/2554233sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2514,2967,ZOEVA,Authentik Skin Natural Luminous Foundation,smile,#AA4C1D,0.390196078,https://images.ulta.com/is/image/Ulta/2553913sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2515,2968,ZOEVA,Authentik Skin Natural Luminous Foundation,soulful,#A1411F,0.376470588,https://images.ulta.com/is/image/Ulta/2554235sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2516,2969,ZOEVA,Authentik Skin Natural Luminous Foundation,spirited,#9F4221,0.376470588,https://images.ulta.com/is/image/Ulta/2553905sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2517,2970,ZOEVA,Authentik Skin Natural Luminous Foundation,strong,#76301B,0.284313725,https://images.ulta.com/is/image/Ulta/2554242sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2518,2971,ZOEVA,Authentik Skin Natural Luminous Foundation,trusted,#6D281E,0.27254902,https://images.ulta.com/is/image/Ulta/2553907sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2519,2972,ZOEVA,Authentik Skin Natural Luminous Foundation,warrior,#57241C,0.225490196,https://images.ulta.com/is/image/Ulta/2554238sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2520,2973,ZOEVA,Authentik Skin Natural Luminous Foundation,wise,#452722,0.201960784,https://images.ulta.com/is/image/Ulta/2554243sw?$50px$,Ulta,https://www.ulta.com/authentik-skin-natural-luminous-foundation?productId=pimprod2008861
2521,2974,It Cosmetics,Bye Bye Foundation Full Coverage Moisturizer with SPF 50+,neutral medium,#F2B09A,0.776470588,https://images.ulta.com/is/image/Ulta/2523624sw?$tn$,Ulta,https://www.sephora.com/product/your-skin-but-better-cc-illumination-cream-spf-50-P411884?icid2=products%20grid:p411884
